recipe_id,source_page,design_no,parts,cloth,n1,n2,n3,n4,n5,tikli,jari_note,image,notes,clarity
R0452,17,1169,neck+astin border,yellow,127L Royal,821 Royal,782 Royal,BCH Jari,,,n4=BCH Jari,Jeetubhai Images\OS New folder (11) Images\1169 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1169 Neck 400.JPG,52x3=156/4,high
R0453,17,1169,neck+astin border,pink,775L Royal,367 Royal,27 Royal,BCH Jari,,,n4=BCH Jari,Jeetubhai Images\OS New folder (11) Images\1169 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1169 Neck 400.JPG,,high
R0454,17,1169,neck+astin border,firozi,33N Royal,35S Royal,74N Raj,BCH Jari,,,n4=BCH Jari,Jeetubhai Images\OS New folder (11) Images\1169 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1169 Neck 400.JPG,,high
R0455,17,8007,kp,yellow,127L Royal,821 Royal,782 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,237 Pcs; 79 Pcs,high
R0456,17,8007,kp,pink,775L Royal,367 Royal,27 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,78 Pcs,high
R0457,17,8007,kp,firozi,33N Royal,35S Royal,74N Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,80 Pcs,high
R0458,17,1117,cp,pink,790 Royal,34 S Royal,835 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1117 CP Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1117 CP Neck.JPG,40x3=120 Pcs,high
R0459,17,1117,cp,orange,5 Raj,34 S Royal,813 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1117 CP Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1117 CP Neck.JPG,ditto n2,high
R0460,17,1117,cp,yellow,145 Raj,34 S Royal,813 Raj,,,,,Jeetubhai Images\OS New folder (11) Images\1117 CP Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1117 CP Neck.JPG,ditto n2,high
R0461,18,1155,neck+border,green,710 Royal,345 Royal,62 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1155 Neck 450.JPG,60x3=180 Pcs; n4=LG,high
R0462,18,1155,neck+border,yellow,727 Royal,345 Royal,103L Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1155 Neck 450.JPG,"ditto n2,n4",high
R0463,18,1155,neck+border,pink,727 Royal,345 Royal,27 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1155 Neck 450.JPG,"ditto n2,n4",high
R0464,18,1106,neck,black,190 Raj,358 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1106 Neck 250.JPG,367 Pcs; 91 Pcs,high
R0465,18,1106,neck,red,34 Royal,121D Royal,119LR Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1106 Neck 250.JPG,92 Pcs,high
R0466,18,1106,neck,grey,2004 Royal,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1106 Neck 250.JPG,91 Pcs,high
R0467,18,1106,neck,purple,372 Royal,358 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1106 Neck 250.JPG,93 Pcs,high
R0468,18,9086,neck,black,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,385 Pcs; 99 Pcs; shared with 1157,high
R0469,18,9086,neck,red,190 Raj,34 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,99 Pcs,high
R0470,18,9086,neck,purple,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,90 Pcs,high
R0471,18,9086,neck,grey,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,97 Pcs,high
R0472,18,1157,neck,black,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1157 Neck 250.JPG,385 Pcs; 99 Pcs; shared with 1157; shared list with 9086; Neck 50x4=200,high
R0473,18,1157,neck,red,190 Raj,34 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1157 Neck 250.JPG,99 Pcs; shared list with 9086; Neck 50x4=200,high
R0474,18,1157,neck,purple,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1157 Neck 250.JPG,90 Pcs; shared list with 9086; Neck 50x4=200,high
R0475,18,1157,neck,grey,190 Raj,377 Royal,119L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1157 Neck 250.JPG,97 Pcs; shared list with 9086; Neck 50x4=200,high
R0476,18,1158,neck+border,green,702D Royal,335 Royal,742 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1158 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1158 Neck 400.JPG,48x3=144 + Border 0.80; n4=LG,high
R0477,18,1158,neck+border,pink,727 Royal,739 Royal,715 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1158 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1158 Neck 400.JPG,ditto n4,high
R0478,18,1158,neck+border,orange,123 Royal,722D Royal,88NL Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1158 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1158 Neck 400.JPG,ditto n4,high
R0479,18,1156,neck,black,707D Royal,820 Royal,8 Raj,318 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,104+104+104+103=415 Pcs; Grey noted near header,high
R0480,18,1156,neck,maroon,775 Royal,707D Royal,MD Royal,318 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,,high
R0481,18,1156,neck,blue,707D Royal,834D Raj,8 Raj,318 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,,high
R0482,18,1156,neck,grey,707D Royal,820 Royal,8 Raj,318 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,,high
R0483,18,1159,neck,purple,1375 Royal,361 Royal,124 Royal,311 Jari,,,n4=311 Jari,Jeetubhai Images\OS New folder (11) Images\1159 Neck 400.JPG,40x3=120 + 38+39+39=116; 38 Pcs,high
R0484,18,1159,neck,rama,722 Royal,415 Royal,710 Royal,311 Jari,,,n4=311 Jari,Jeetubhai Images\OS New folder (11) Images\1159 Neck 400.JPG,ditto n4; 39 Pcs,high
R0485,18,1159,neck,red,792 Royal,790 Royal,124 Royal,311 Jari,,,n4=311 Jari,Jeetubhai Images\OS New folder (11) Images\1159 Neck 400.JPG,ditto n4; 39 Pcs,high
R0486,18,1160,neck,blue,842 Royal,311 Jari,845 Royal,710D Raj,,,n2=311 Jari,Jeetubhai Images\OS New folder (11) Images\1160 Neck 400.JPG,50x2=100 +93; 50 Pcs,high
R0487,18,1160,neck,red,728 Royal,311 Jari,363 Raj,82 Raj,,,n2=311 Jari,Jeetubhai Images\OS New folder (11) Images\1160 Neck 400.JPG,ditto n2; 43 Pcs,high
R0488,18,1163,neck,wine,190 Raj,376 Royal,119 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1163 Neck 250.JPG,45x4=180 +135; 34 Pcs,high
R0489,18,1163,neck,blue,190 Raj,144 Raj,119 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1163 Neck 250.JPG,ditto n1; 34 Pcs,high
R0490,18,1163,neck,black,190 Raj,702D Royal,119 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1163 Neck 250.JPG,ditto n1; 35 Pcs,high
R0491,18,1163,neck,green,190 Raj,849 Royal,119 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1163 Neck 250.JPG,ditto n1; 32 Pcs,high
R0492,19,8040,kp,rust,127 Royal,32 Raj,188 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,156 Pcs; 11 Pcs,high
R0493,19,8040,kp,gajri,102N Royal,701 Royal,726 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,15 Pcs,high
R0494,19,8040,kp,green,31 Raj,726 Royal,722D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,14 Pcs,high
R0495,19,8040,kp,peach,127 Raj,32 Royal,121 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,19 Pcs; cloth written Phone→peach,high
R0496,19,8040,kp,l.purple,722D Royal,361 Royal,781 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,42 Pcs,high
R0497,19,8040,kp,d.purple,840L Royal,701 Royal,766 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8040 KP 200.BMP|Jeetubhai Images\OS New folder (8) Images\8040 KP 250.BMP,55 Pcs; cloth written D.Purpl,high
R0498,19,7037,patti,d.rama,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7037 KP 200.JPG,shared with 1153; 40x3=120 Patti; 90 Neck note,high
R0499,19,7037,patti,d.purple,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7037 KP 200.JPG,40 Pcs; 90 Neck note,high
R0500,19,7037,patti,d.blue,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7037 KP 200.JPG,40 Pcs; 20 Neck note,high
R0501,19,1153,neck,d.rama,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1153 Neck 250.JPG,shared with 1153; 40x3=120 Patti; 90 Neck note; shared list with 7037; Neck 40x3=120 + 50x3=150,high
R0502,19,1153,neck,d.purple,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1153 Neck 250.JPG,40 Pcs; 90 Neck note; shared list with 7037; Neck 40x3=120 + 50x3=150,high
R0503,19,1153,neck,d.blue,8NL Royal,105 D Royal,315 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1153 Neck 250.JPG,40 Pcs; 20 Neck note; shared list with 7037; Neck 40x3=120 + 50x3=150,high
R0504,19,7014,kp,pink,778 Royal,333 Royal,305 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared with 1146; 146 Pcs; 35 Pcs,high
R0505,19,7014,kp,green,73N Raj,333 Royal,75 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared with 1146; ditto n2; 38 Pcs,high
R0506,19,7014,kp,purple,715 Raj,333 Royal,32N Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared with 1146; ditto n2; 37 Pcs,high
R0507,19,7014,kp,rama,83 Royal,333 Royal,84 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared with 1146; ditto n2; 36 Pcs,high
R0508,19,1146,neck,pink,778 Royal,333 Royal,305 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1146 Neck 250.JPG,shared with 1146; 146 Pcs; 35 Pcs; shared list with 7014; Neck 40x4=160 + 30x4=120,high
R0509,19,1146,neck,green,73N Raj,333 Royal,75 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1146 Neck 250.JPG,shared with 1146; ditto n2; 38 Pcs; shared list with 7014; Neck 40x4=160 + 30x4=120,high
R0510,19,1146,neck,purple,715 Raj,333 Royal,32N Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1146 Neck 250.JPG,shared with 1146; ditto n2; 37 Pcs; shared list with 7014; Neck 40x4=160 + 30x4=120,high
R0511,19,1146,neck,rama,83 Royal,333 Royal,84 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1146 Neck 250.JPG,shared with 1146; ditto n2; 36 Pcs; shared list with 7014; Neck 40x4=160 + 30x4=120,high
R0512,19,1151,neck,firozi,33N Royal,123 Royal,722 D Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1151 Neck 250.JPG,40x3=120,high
R0513,19,1151,neck,pink,361 Royal,355 Royal,357 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1151 Neck 250.JPG,,high
R0514,19,1151,neck,green,123 Royal,33N Royal,702D Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1151 Neck 250.JPG,,high
R0515,19,1113,centre panel neck,cream,32 N Royal,820 Royal,715 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\1113 CP Neck 250.JPG,Centre Panel Neck; Border 40x3=120; 40x3=120,high
R0516,19,1113,centre panel neck,cream,32 N Royal,820 Royal,102 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\1113 CP Neck 250.JPG,ditto n2,high
R0517,19,1113,centre panel neck,cream,719 L Royal,820 Royal,803 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\1113 CP Neck 250.JPG,ditto n2,high
R0518,19,8008,kp,purple,119 D Royal,840LL Royal,727 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,Chiku colour cloth header,high
R0519,19,8008,kp,l.purple,741 Raj,234 Royal,372 LL Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0520,19,8008,kp,green,722 Royal,778 Royal,836 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0521,19,8008,kp,d.green,778 L Royal,722 Royal,97T Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0522,19,8008,kp,rust,127 Royal,97T Raj,119 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0523,19,8008,kp,gajri,359 Royal,90NL Royal,102N Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0524,19,8008,kp,firozi,361R Raj,119D Royal,722 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,,high
R0525,20,1144,cp,green,49L Royal,103 Royal,190 Raj,744 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1144 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1144 Neck 250.JPG,122 Pcs; 30 Pcs,high
R0526,20,1144,cp,red,49L Royal,706 Royal,190 Raj,777L Raj,,,,Jeetubhai Images\OS New folder (11) Images\1144 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1144 Neck 250.JPG,"ditto n1,n3; 30",high
R0527,20,1144,cp,blue,49L Royal,702D Raj,190 Raj,841 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1144 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1144 Neck 250.JPG,"ditto n1,n3; 30",high
R0528,20,1144,cp,purple,49L Royal,81 Raj,190 Raj,1375 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1144 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1144 Neck 250.JPG,"ditto n1,n3; 30",high
R0529,20,1143,cp,orange,49N Royal,,32 Royal,706 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1143 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1143 Neck.JPG,106 Pcs; 35; n2 blank,high
R0530,20,1143,cp,wine,49N Royal,130 Royal,32 Royal,741 Raj,,,,Jeetubhai Images\OS New folder (11) Images\1143 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1143 Neck.JPG,"ditto n1,n3; 35",high
R0531,20,1143,cp,pink,49N Royal,65 Royal,32 Royal,67 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1143 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1143 Neck.JPG,"ditto n1,n3; 36",high
R0532,20,1141,cp,green,705D Royal,49N Royal,824 Royal,235 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1141 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1141 Neck 250.JPG,102 Pcs; 33 Pcs,high
R0533,20,1141,cp,peach,715 L Royal,49N Royal,824 Royal,102N Royal,,,,Jeetubhai Images\OS New folder (11) Images\1141 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1141 Neck 250.JPG,ditto n2; 33 Pcs,high
R0534,20,1141,cp,pink,78 Raj,49N Royal,111 Royal,728 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1141 Border 250.JPG|Jeetubhai Images\OS New folder (11) Images\1141 Neck 250.JPG,ditto n2; 36 Pcs,high
R0547,20,7033,kp,skyblue,78 Raj,826 Royal,83 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7033 KP 200.JPG,White cloth header; L-Green85/Orange85/SKYBLUE80; 250 Pcs,high
R0548,20,7033,kp,orange,83 Royal,757 Royal,93 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7033 KP 200.JPG,,high
R0549,20,7033,kp,l.green,302 Royal,769LL Royal,846 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7033 KP 200.JPG,,high
R0550,20,6045,kp,green,709 Raj,722 Royal,744 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6045 KP 250.JPG,shared with 1148; 164 Pcs; 42 Pcs,high
R0551,20,6045,kp,wine,727 Royal,127 Royal,362 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6045 KP 250.JPG,shared with 1148; 41 Pcs,high
R0552,20,6045,kp,orange,79 Royal,793 Raj,732D Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6045 KP 250.JPG,shared with 1148; 41 Pcs,high
R0553,20,6045,kp,blue,710 Royal,793 Raj,834 Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6045 KP 250.JPG,shared with 1148; 40 Pcs,high
R0554,20,1148,neck,green,709 Raj,722 Royal,744 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1148 Neck 250.JPG,shared with 1148; 164 Pcs; 42 Pcs; shared list with 6045; Neck 40x4=160,high
R0555,20,1148,neck,wine,727 Royal,127 Royal,362 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1148 Neck 250.JPG,shared with 1148; 41 Pcs; shared list with 6045; Neck 40x4=160,high
R0556,20,1148,neck,orange,79 Royal,793 Raj,732D Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1148 Neck 250.JPG,shared with 1148; 41 Pcs; shared list with 6045; Neck 40x4=160,high
R0557,20,1148,neck,blue,710 Royal,793 Raj,834 Raj,,,,,Jeetubhai Images\OS New folder (11) Images\1148 Neck 250.JPG,shared with 1148; 40 Pcs; shared list with 6045; Neck 40x4=160,high
R0558,21,1126,neck,fawn,90 Raj,118LL Royal,102 Raj,90 Raj,LG,,,Jeetubhai Images\OS New folder (11) Images\1126 KP.JPG,80x3=240 Pcs; n5=LG,high
R0559,21,1126,neck,peach,102N Royal,118LL Royal,120N Royal,102N Royal,LG,,,Jeetubhai Images\OS New folder (11) Images\1126 KP.JPG,"ditto n2,n5",high
R0560,21,1126,neck,green,702D Royal,118LL Royal,701 Royal,702D Royal,LG,,,Jeetubhai Images\OS New folder (11) Images\1126 KP.JPG,"ditto n2,n5",high
R0561,21,1137,neck,fawn,702 Raj,118LL Royal,90 Raj,LG,,,,Jeetubhai Images\OS New folder (11) Images\1137 Neck 400.JPG,80x3=240 Pcs; n4=LG,high
R0562,21,1137,neck,wine,361 R Raj,118LL Royal,1375 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1137 Neck 400.JPG,n4=LG,high
R0563,21,1137,neck,green,701 Royal,118LL Royal,702D Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1137 Neck 400.JPG,n4=LG,high
R0564,21,1138,neck,purple,124 Royal,Classic Plus 311 Jari,361 Royal,1375 Royal,,,n2=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1138 Neck 400.JPG,57x3=171 Pcs,high
R0565,21,1138,neck,blue,710 Royal,Classic Plus 311 Jari,415 Royal,722 Raj,,,n2=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1138 Neck 400.JPG,ditto n2,high
R0566,21,1138,neck,pink,190 Raj,Classic Plus 311 Jari,305 D Royal,862 Raj,,,n2=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1138 Neck 400.JPG,ditto n2,high
R0567,21,1139,neck,purple,124 Royal,361 Royal,1375 Royal,Classic Plus 311 Jari,,,n4=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1139 Neck 400.JPG,Purple-70/Firozi-72/Pink-73,high
R0568,21,1139,neck,firozi,710 Royal,415 Royal,722 Raj,Classic Plus 311 Jari,,,n4=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1139 Neck 400.JPG,ditto n4,high
R0569,21,1139,neck,pink,727 Royal,305D Royal,862 Raj,Classic Plus 311 Jari,,,n4=Classic Plus 311 Jari,Jeetubhai Images\OS New folder (11) Images\1139 Neck 400.JPG,ditto n4,high
R0570,21,8002,cp,firozi,49LL Royal,104 Raj,751 Royal,93N Raj,,,,Jeetubhai Images\OS New folder (8) Images\8002 GALA 200.JPG|Jeetubhai Images\OS New folder (8) Images\8002 border 200.JPG,35 Pcs,high
R0571,21,8002,cp,pink,49LL Royal,787 Royal,751 Royal,767 Raj,,,,Jeetubhai Images\OS New folder (8) Images\8002 GALA 200.JPG|Jeetubhai Images\OS New folder (8) Images\8002 border 200.JPG,"ditto n1,n3; 45 Pcs",high
R0572,21,8002,cp,yellow,49LL Royal,341 Royal,751 Royal,74 N Raj,,,,Jeetubhai Images\OS New folder (8) Images\8002 GALA 200.JPG|Jeetubhai Images\OS New folder (8) Images\8002 border 200.JPG,"ditto n1,n3; 41 Pcs",high
R0573,21,9073,cp,green,803 Royal,190 Raj,74 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9073 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9073 Neck 250.JPG,102 Pcs; 30 Pcs,high
R0574,21,9073,cp,orange,120 N Royal,190 Raj,706 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9073 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9073 Neck 250.JPG,ditto n2; 35 Pcs,high
R0575,21,9073,cp,yellow,120 N Royal,190 Raj,825 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9073 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9073 Neck 250.JPG,ditto n2; 37 Pcs,high
R0576,21,6084,kp,blue,365 Royal,752 Royal,841 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6084 KP 250.JPG,60x3=180 Pcs; 40 Pcs,high
R0577,21,6084,kp,grey,375 Royal,727 Royal,740 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6084 KP 250.JPG,38 Pcs,high
R0578,21,6084,kp,purple,715 Raj,752 Royal,362 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6084 KP 250.JPG,46 Pcs,high
R0581,21,1142,cp,rama,121 LL Raj,834 D Raj,90 N Raj,842 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1142 Neck.JPG|Jeetubhai Images\OS New folder (11) Images\1142.JPG,105 Pcs; 25 Pcs,high
R0582,21,1142,cp,purple,121 LL Raj,125 LR Royal,90 N Raj,729 Royal,,,,Jeetubhai Images\OS New folder (11) Images\1142 Neck.JPG|Jeetubhai Images\OS New folder (11) Images\1142.JPG,"ditto n1,n3; 25 Pcs",high
R0583,21,1142,cp,black,121 LL Raj,126 Royal,90 N Raj,34 D Royal,,,,Jeetubhai Images\OS New folder (11) Images\1142 Neck.JPG|Jeetubhai Images\OS New folder (11) Images\1142.JPG,"ditto n1,n3; 27 Pcs",high
R0584,21,1142,cp,red,121 LL Raj,7 N Royal,834 DD Raj,8 NL Royal,,,,Jeetubhai Images\OS New folder (11) Images\1142 Neck.JPG|Jeetubhai Images\OS New folder (11) Images\1142.JPG,ditto n1; 28 Pcs,high
R0585,22,1128,neck,firozi,763 Royal,841 Royal,813 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1128 Neck 250.JPG,194 Pcs; 66 Pcs,high
R0586,22,1128,neck,pink,727 Royal,110 N Royal,766 Raj,,,,,Jeetubhai Images\OS New folder (11) Images\1128 Neck 250.JPG,64 Pcs,high
R0587,22,1128,neck,green,368 Royal,1004 Royal,99 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1128 Neck 250.JPG,64 Pcs,high
R0588,22,1135,neck,green,821 Royal,69 L Royal,343 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1135 Neck 250.JPG,shared with 6016; 21x3=63 + 40x3=120; 50 Pcs,high
R0589,22,1135,neck,firozi,710 Royal,73 Royal,813 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1135 Neck 250.JPG,51 Pcs,high
R0590,22,1135,neck,rust,707 Royal,715 Royal,728 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1135 Neck 250.JPG,57 Pcs,high
R0591,22,6016,kp,green,821 Royal,69 L Royal,343 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6016 KP 250.BMP,shared with 1135; 158 Pcs; 50 Pcs,high
R0592,22,6016,kp,firozi,710 Royal,73 Royal,813 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6016 KP 250.BMP,51 Pcs,high
R0593,22,6016,kp,rust,707 Royal,715 Royal,728 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6016 KP 250.BMP,57 Pcs,high
R0594,22,1130,neck,rust,79 Royal,118 U Royal,728 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1130 Neck 250.JPG,215 Pcs; 73 Pcs,high
R0595,22,1130,neck,firozi,813 Royal,31 Royal,710 D Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1130 Neck 250.JPG,72 Pcs,high
